Latitude,Longitude,Density
5.330426300000000595e+01,-1.199847029999999961e+02,nan
5.341467500000000257e+01,-1.199847029999999961e+02,nan
5.352508699999999919e+01,-1.199847029999999961e+02,nan
5.363549900000000292e+01,-1.199847029999999961e+02,nan
5.374591099999999955e+01,-1.199847029999999961e+02,nan
5.385632300000000328e+01,-1.199847029999999961e+02,2.041292768615149064e-03
5.396673499999999990e+01,-1.199847029999999961e+02,2.258819693706115572e-03
5.407714700000000363e+01,-1.199847029999999961e+02,2.468191489982616334e-03
5.418755900000000025e+01,-1.199847029999999961e+02,2.671840679905711571e-03
5.429797100000000398e+01,-1.199847029999999961e+02,2.871851233461117110e-03
5.440838300000000061e+01,-1.199847029999999961e+02,3.068761905886856125e-03
5.451879500000000434e+01,-1.199847029999999961e+02,3.261226366258755411e-03
5.462920700000000096e+01,-1.199847029999999961e+02,3.446601318654343021e-03
5.473961900000000469e+01,-1.199847029999999961e+02,3.622072164285229136e-03
5.485003100000000131e+01,-1.199847029999999961e+02,3.785618834055777711e-03
5.496044300000000504e+01,-1.199847029999999961e+02,3.936152112078347524e-03
5.507085500000000167e+01,-1.199847029999999961e+02,4.072552056385755556e-03
5.518126700000000540e+01,-1.199847029999999961e+02,4.191960516641913929e-03
5.529167900000000202e+01,-1.199847029999999961e+02,4.288214500195994261e-03
5.540209099999999864e+01,-1.199847029999999961e+02,4.351443368882858265e-03
5.551250300000000237e+01,-1.199847029999999961e+02,4.369448818365487958e-03
5.562291500000000610e+01,-1.199847029999999961e+02,4.330683402872219194e-03
5.573332700000000273e+01,-1.199847029999999961e+02,4.227824547300434825e-03
5.584373899999999935e+01,-1.199847029999999961e+02,4.060540115364525728e-03
5.595415100000000308e+01,-1.199847029999999961e+02,3.836298419079547245e-03
5.606456299999999970e+01,-1.199847029999999961e+02,3.568886826583175884e-03
5.617497500000000343e+01,-1.199847029999999961e+02,3.275266859497249182e-03
5.628538700000000006e+01,-1.199847029999999961e+02,2.972028753346162185e-03
5.639579900000000379e+01,-1.199847029999999961e+02,2.672721240574565775e-03
5.650621100000000041e+01,-1.199847029999999961e+02,2.386771095782496722e-03
5.661662300000000414e+01,-1.199847029999999961e+02,2.119915470154251462e-03
5.672703500000000076e+01,-1.199847029999999961e+02,1.875475706984011410e-03
5.683744700000000449e+01,-1.199847029999999961e+02,1.655672228789865702e-03
5.694785900000000112e+01,-1.199847029999999961e+02,1.462494094591164926e-03
5.705827100000000485e+01,-1.199847029999999961e+02,1.298128849341871529e-03
5.716868300000000147e+01,-1.199847029999999961e+02,1.165299740169519491e-03
5.727909499999999809e+01,-1.199847029999999961e+02,1.067849904623708679e-03
5.738950700000000182e+01,-1.199847029999999961e+02,1.011585375468975747e-03
5.749991900000000555e+01,-1.199847029999999961e+02,1.004956398271810271e-03
5.761033100000000218e+01,-1.199847029999999961e+02,1.058889235681031906e-03
5.772074299999999880e+01,-1.199847029999999961e+02,1.185161081652601027e-03
5.783115500000000253e+01,-1.199847029999999961e+02,1.393156244273586813e-03
5.794156700000000626e+01,-1.199847029999999961e+02,1.685507625159630594e-03
5.805197900000000288e+01,-1.199847029999999961e+02,2.053768387814439503e-03
5.816239099999999951e+01,-1.199847029999999961e+02,2.475612664638389762e-03
5.827280300000000324e+01,-1.199847029999999961e+02,2.914937156914166379e-03
5.838321499999999986e+01,-1.199847029999999961e+02,3.325576343304287134e-03
5.849362700000000359e+01,-1.199847029999999961e+02,3.658293737428047841e-03
5.860403900000000021e+01,-1.199847029999999961e+02,3.869595468011850174e-03
5.871445100000000394e+01,-1.199847029999999961e+02,3.930146775837774047e-03
5.882486300000000057e+01,-1.199847029999999961e+02,3.830497973050893748e-03
5.893527500000000430e+01,-1.199847029999999961e+02,3.582539168734851214e-03
5.904568700000000092e+01,-1.199847029999999961e+02,3.216374362337891604e-03
5.915609900000000465e+01,-1.199847029999999961e+02,2.773662108855595634e-03
5.926651100000000127e+01,-1.199847029999999961e+02,2.299403274585615740e-03
5.937692300000000500e+01,-1.199847029999999961e+02,1.834354880030120236e-03
5.948733500000000163e+01,-1.199847029999999961e+02,1.409726433861223458e-03
5.959774699999999825e+01,-1.199847029999999961e+02,1.044870398475019301e-03
5.970815900000000198e+01,-1.199847029999999961e+02,7.477233924059164052e-04
5.981857100000000571e+01,-1.199847029999999961e+02,5.171170883158345607e-04
5.992898300000000233e+01,-1.199847029999999961e+02,3.458829902192851421e-04
4.899819500000000261e+01,-1.198848396666666645e+02,nan
4.910860699999999923e+01,-1.198848396666666645e+02,nan
4.921901900000000296e+01,-1.198848396666666645e+02,nan
4.932943099999999959e+01,-1.198848396666666645e+02,nan
4.943984300000000331e+01,-1.198848396666666645e+02,nan
4.955025499999999994e+01,-1.198848396666666645e+02,nan
4.966066700000000367e+01,-1.198848396666666645e+02,nan
4.977107900000000029e+01,-1.198848396666666645e+02,nan
4.988149100000000402e+01,-1.198848396666666645e+02,nan
4.999190300000000065e+01,-1.198848396666666645e+02,nan
5.010231500000000437e+01,-1.198848396666666645e+02,nan
5.021272700000000100e+01,-1.198848396666666645e+02,nan
5.032313900000000473e+01,-1.198848396666666645e+02,nan
5.043355100000000135e+01,-1.198848396666666645e+02,nan
5.054396300000000508e+01,-1.198848396666666645e+02,nan
5.065437500000000171e+01,-1.198848396666666645e+02,nan
5.076478700000000543e+01,-1.198848396666666645e+02,nan
5.087519900000000206e+01,-1.198848396666666645e+02,nan
5.098561100000000579e+01,-1.198848396666666645e+02,nan
5.109602300000000241e+01,-1.198848396666666645e+02,nan
5.120643499999999904e+01,-1.198848396666666645e+02,nan
5.131684700000000277e+01,-1.198848396666666645e+02,nan
5.142725899999999939e+01,-1.198848396666666645e+02,nan
5.153767100000000312e+01,-1.198848396666666645e+02,nan
5.164808299999999974e+01,-1.198848396666666645e+02,nan
5.175849500000000347e+01,-1.198848396666666645e+02,nan
5.186890700000000010e+01,-1.198848396666666645e+02,nan
5.197931900000000383e+01,-1.198848396666666645e+02,nan
5.208973100000000045e+01,-1.198848396666666645e+02,nan
5.220014300000000418e+01,-1.198848396666666645e+02,nan
5.231055500000000080e+01,-1.198848396666666645e+02,nan
5.242096700000000453e+01,-1.198848396666666645e+02,nan
5.253137900000000116e+01,-1.198848396666666645e+02,nan
5.264179100000000489e+01,-1.198848396666666645e+02,nan
5.275220300000000151e+01,-1.198848396666666645e+02,nan
5.286261500000000524e+01,-1.198848396666666645e+02,nan
5.297302700000000186e+01,-1.198848396666666645e+02,nan
5.308343899999999849e+01,-1.198848396666666645e+02,nan
5.319385100000000222e+01,-1.198848396666666645e+02,nan
5.330426300000000595e+01,-1.198848396666666645e+02,nan
5.341467500000000257e+01,-1.198848396666666645e+02,nan
5.352508699999999919e+01,-1.198848396666666645e+02,1.555926719736967735e-03
5.363549900000000292e+01,-1.198848396666666645e+02,nan
5.374591099999999955e+01,-1.198848396666666645e+02,2.111309287918379258e-03
5.385632300000000328e+01,-1.198848396666666645e+02,2.378296336332742268e-03
5.396673499999999990e+01,-1.198848396666666645e+02,2.634782937002052346e-03
5.407714700000000363e+01,-1.198848396666666645e+02,2.882410775286698736e-03
5.418755900000000025e+01,-1.198848396666666645e+02,3.124454528368090633e-03
5.429797100000000398e+01,-1.198848396666666645e+02,3.363837121712299691e-03
5.440838300000000061e+01,-1.198848396666666645e+02,3.601525390114798924e-03
5.451879500000000434e+01,-1.198848396666666645e+02,3.835932149904565120e-03
5.462920700000000096e+01,-1.198848396666666645e+02,4.063498152270291451e-03
5.473961900000000469e+01,-1.198848396666666645e+02,4.280056959856018417e-03
5.485003100000000131e+01,-1.198848396666666645e+02,4.482164210379239490e-03
5.496044300000000504e+01,-1.198848396666666645e+02,4.667538001606577440e-03
5.507085500000000167e+01,-1.198848396666666645e+02,4.834186837749526733e-03
5.518126700000000540e+01,-1.198848396666666645e+02,4.978535310868571415e-03
5.529167900000000202e+01,-1.198848396666666645e+02,5.093536995608670230e-03
5.540209099999999864e+01,-1.198848396666666645e+02,5.167999208680295643e-03
5.551250300000000237e+01,-1.198848396666666645e+02,5.187935486256869261e-03
5.562291500000000610e+01,-1.198848396666666645e+02,5.139845827741558980e-03
5.573332700000000273e+01,-1.198848396666666645e+02,5.014841197320791567e-03
5.584373899999999935e+01,-1.198848396666666645e+02,4.811997181381303355e-03
5.595415100000000308e+01,-1.198848396666666645e+02,4.539549934355313968e-03
5.606456299999999970e+01,-1.198848396666666645e+02,4.213444411498639200e-03
5.617497500000000343e+01,-1.198848396666666645e+02,3.853859813542729121e-03
5.628538700000000006e+01,-1.198848396666666645e+02,3.481110535811985859e-03
5.639579900000000379e+01,-1.198848396666666645e+02,3.112396116241568800e-03
5.650621100000000041e+01,-1.198848396666666645e+02,2.760283562033851845e-03
5.661662300000000414e+01,-1.198848396666666645e+02,2.432926890277667745e-03
5.672703500000000076e+01,-1.198848396666666645e+02,2.135344600720318498e-03
5.683744700000000449e+01,-1.198848396666666645e+02,1.870897314624891082e-03
5.694785900000000112e+01,-1.198848396666666645e+02,1.642422336289731891e-03
5.705827100000000485e+01,-1.198848396666666645e+02,1.453001445114397152e-03
5.716868300000000147e+01,-1.198848396666666645e+02,1.306697720838839900e-03
5.727909499999999809e+01,-1.198848396666666645e+02,1.209570958310785850e-03
5.738950700000000182e+01,-1.198848396666666645e+02,1.170894620457295582e-03
5.749991900000000555e+01,-1.198848396666666645e+02,1.203989478562869598e-03
5.761033100000000218e+01,-1.198848396666666645e+02,1.325772296969738098e-03
5.772074299999999880e+01,-1.198848396666666645e+02,1.554222377822479968e-03
5.783115500000000253e+01,-1.198848396666666645e+02,1.903545340200319715e-03
5.794156700000000626e+01,-1.198848396666666645e+02,2.377715433883091645e-03
5.805197900000000288e+01,-1.198848396666666645e+02,2.964004656062035978e-03
5.816239099999999951e+01,-1.198848396666666645e+02,3.628688836783658563e-03
5.827280300000000324e+01,-1.198848396666666645e+02,4.317032391919170022e-03
5.838321499999999986e+01,-1.198848396666666645e+02,4.958749588709124127e-03
5.849362700000000359e+01,-1.198848396666666645e+02,5.478572833528510232e-03
5.860403900000000021e+01,-1.198848396666666645e+02,5.809801404835264124e-03
5.871445100000000394e+01,-1.198848396666666645e+02,5.907422839900738215e-03
5.882486300000000057e+01,-1.198848396666666645e+02,5.757178881461232078e-03
5.893527500000000430e+01,-1.198848396666666645e+02,5.377994700614337903e-03
5.904568700000000092e+01,-1.198848396666666645e+02,4.817178562361409261e-03
5.915609900000000465e+01,-1.198848396666666645e+02,4.139980250838439131e-03
5.926651100000000127e+01,-1.198848396666666645e+02,3.416635145599700597e-03
5.937692300000000500e+01,-1.198848396666666645e+02,2.710384293560504174e-03
5.948733500000000163e+01,-1.198848396666666645e+02,2.069145459900198318e-03
5.959774699999999825e+01,-1.198848396666666645e+02,1.521989082197246256e-03
5.970815900000000198e+01,-1.198848396666666645e+02,1.080019058767834987e-03
5.981857100000000571e+01,-1.198848396666666645e+02,7.402161972772862246e-04
5.992898300000000233e+01,-1.198848396666666645e+02,4.904868815015874829e-04
4.899819500000000261e+01,-1.197849763333333328e+02,nan
4.910860699999999923e+01,-1.197849763333333328e+02,nan
4.921901900000000296e+01,-1.197849763333333328e+02,nan
4.932943099999999959e+01,-1.197849763333333328e+02,nan
4.943984300000000331e+01,-1.197849763333333328e+02,nan
4.955025499999999994e+01,-1.197849763333333328e+02,nan
4.966066700000000367e+01,-1.197849763333333328e+02,nan
4.977107900000000029e+01,-1.197849763333333328e+02,nan
4.988149100000000402e+01,-1.197849763333333328e+02,nan
4.999190300000000065e+01,-1.197849763333333328e+02,nan
5.010231500000000437e+01,-1.197849763333333328e+02,nan
5.021272700000000100e+01,-1.197849763333333328e+02,nan
5.032313900000000473e+01,-1.197849763333333328e+02,nan
5.043355100000000135e+01,-1.197849763333333328e+02,nan
5.054396300000000508e+01,-1.197849763333333328e+02,nan
5.065437500000000171e+01,-1.197849763333333328e+02,nan
5.076478700000000543e+01,-1.197849763333333328e+02,nan
5.087519900000000206e+01,-1.197849763333333328e+02,nan
5.098561100000000579e+01,-1.197849763333333328e+02,nan
5.109602300000000241e+01,-1.197849763333333328e+02,nan
5.120643499999999904e+01,-1.197849763333333328e+02,nan
5.131684700000000277e+01,-1.197849763333333328e+02,nan
5.142725899999999939e+01,-1.197849763333333328e+02,nan
5.153767100000000312e+01,-1.197849763333333328e+02,nan
5.164808299999999974e+01,-1.197849763333333328e+02,nan
5.175849500000000347e+01,-1.197849763333333328e+02,nan
5.186890700000000010e+01,-1.197849763333333328e+02,nan
5.197931900000000383e+01,-1.197849763333333328e+02,nan
5.208973100000000045e+01,-1.197849763333333328e+02,nan
5.220014300000000418e+01,-1.197849763333333328e+02,nan
5.231055500000000080e+01,-1.197849763333333328e+02,nan
5.242096700000000453e+01,-1.197849763333333328e+02,nan
5.253137900000000116e+01,-1.197849763333333328e+02,nan
5.264179100000000489e+01,-1.197849763333333328e+02,nan
5.275220300000000151e+01,-1.197849763333333328e+02,nan
5.286261500000000524e+01,-1.197849763333333328e+02,nan
5.297302700000000186e+01,-1.197849763333333328e+02,nan
5.308343899999999849e+01,-1.197849763333333328e+02,nan
5.319385100000000222e+01,-1.197849763333333328e+02,nan
5.330426300000000595e+01,-1.197849763333333328e+02,nan
5.341467500000000257e+01,-1.197849763333333328e+02,nan
5.352508699999999919e+01,-1.197849763333333328e+02,1.755199573035376567e-03
5.363549900000000292e+01,-1.197849763333333328e+02,nan
5.374591099999999955e+01,-1.197849763333333328e+02,2.393392651734489122e-03
5.385632300000000328e+01,-1.197849763333333328e+02,2.702313903757178493e-03
5.396673499999999990e+01,-1.197849763333333328e+02,3.000695822809069848e-03
5.407714700000000363e+01,-1.197849763333333328e+02,3.290673923005631597e-03
5.418755900000000025e+01,-1.197849763333333328e+02,3.576384724487791100e-03
5.429797100000000398e+01,-1.197849763333333328e+02,3.861535649158622397e-03
5.440838300000000061e+01,-1.197849763333333328e+02,4.147323052285424756e-03
5.451879500000000434e+01,-1.197849763333333328e+02,4.431511743737439647e-03
5.462920700000000096e+01,-1.197849763333333328e+02,4.708990573219566135e-03
5.473961900000000469e+01,-1.197849763333333328e+02,4.973431058692160019e-03
5.485003100000000131e+01,-1.197849763333333328e+02,5.219114349037890128e-03
5.496044300000000504e+01,-1.197849763333333328e+02,5.441861437938073920e-03
5.507085500000000167e+01,-1.197849763333333328e+02,5.638432981230521827e-03
5.518126700000000540e+01,-1.197849763333333328e+02,5.804604785298455270e-03
5.529167900000000202e+01,-1.197849763333333328e+02,5.932965919547859845e-03
5.540209099999999864e+01,-1.197849763333333328e+02,6.011856470806624907e-03
5.551250300000000237e+01,-1.197849763333333328e+02,6.026489443260943900e-03
5.562291500000000610e+01,-1.197849763333333328e+02,5.962302921265290670e-03
5.573332700000000273e+01,-1.197849763333333328e+02,5.809447889769212003e-03
5.584373899999999935e+01,-1.197849763333333328e+02,5.566637737861728462e-03
5.595415100000000308e+01,-1.197849763333333328e+02,5.242750931026812951e-03
5.606456299999999970e+01,-1.197849763333333328e+02,4.855523010805413466e-03
5.617497500000000343e+01,-1.197849763333333328e+02,4.427902757051807581e-03
5.628538700000000006e+01,-1.197849763333333328e+02,3.983550941286105249e-03
5.639579900000000379e+01,-1.197849763333333328e+02,3.543110125736740820e-03
5.650621100000000041e+01,-1.197849763333333328e+02,3.122281098022238952e-03
5.661662300000000414e+01,-1.197849763333333328e+02,2.731804465281563281e-03
5.672703500000000076e+01,-1.197849763333333328e+02,2.378691875878256694e-03
5.683744700000000449e+01,-1.197849763333333328e+02,2.067828580505316847e-03
5.694785900000000112e+01,-1.197849763333333328e+02,1.803375342249790647e-03
5.705827100000000485e+01,-1.197849763333333328e+02,1.589928220108717712e-03
5.716868300000000147e+01,-1.197849763333333328e+02,1.433754505839027757e-03
5.727909499999999809e+01,-1.197849763333333328e+02,1.344361957445061248e-03
5.738950700000000182e+01,-1.197849763333333328e+02,1.336196965965043412e-03
5.749991900000000555e+01,-1.197849763333333328e+02,1.429665918776295815e-03
5.761033100000000218e+01,-1.197849763333333328e+02,1.650291310662722237e-03
5.772074299999999880e+01,-1.197849763333333328e+02,2.024941219492531509e-03
5.783115500000000253e+01,-1.197849763333333328e+02,2.574811182010974201e-03
5.794156700000000626e+01,-1.197849763333333328e+02,3.306055163511768379e-03
5.805197900000000288e+01,-1.197849763333333328e+02,4.200292255168050319e-03
5.816239099999999951e+01,-1.197849763333333328e+02,5.208139329306981508e-03
5.827280300000000324e+01,-1.197849763333333328e+02,6.248918627873899581e-03
5.838321499999999986e+01,-1.197849763333333328e+02,7.218469050041767532e-03
5.849362700000000359e+01,-1.197849763333333328e+02,8.004701492978265331e-03
5.860403900000000021e+01,-1.197849763333333328e+02,8.507858299219423631e-03
5.871445100000000394e+01,-1.197849763333333328e+02,8.660389373635075244e-03
5.882486300000000057e+01,-1.197849763333333328e+02,8.440890655984665397e-03
5.893527500000000430e+01,-1.197849763333333328e+02,7.878047434432246254e-03
5.904568700000000092e+01,-1.197849763333333328e+02,7.043533686841947292e-03
5.915609900000000465e+01,-1.197849763333333328e+02,6.036196914549120211e-03
5.926651100000000127e+01,-1.197849763333333328e+02,4.962292618430607163e-03
5.937692300000000500e+01,-1.197849763333333328e+02,3.917159238702144775e-03
5.948733500000000163e+01,-1.197849763333333328e+02,2.972502064187954127e-03
5.959774699999999825e+01,-1.197849763333333328e+02,2.171102575521551264e-03
5.970815900000000198e+01,-1.197849763333333328e+02,1.528340124379895699e-03
5.981857100000000571e+01,-1.197849763333333328e+02,1.038272096551213011e-03
5.992898300000000233e+01,-1.197849763333333328e+02,6.815189146765976902e-04
4.899819500000000261e+01,-1.196851130000000012e+02,nan
4.910860699999999923e+01,-1.196851130000000012e+02,nan
4.921901900000000296e+01,-1.196851130000000012e+02,nan
4.932943099999999959e+01,-1.196851130000000012e+02,nan
4.943984300000000331e+01,-1.196851130000000012e+02,nan
4.955025499999999994e+01,-1.196851130000000012e+02,nan
4.966066700000000367e+01,-1.196851130000000012e+02,nan
4.977107900000000029e+01,-1.196851130000000012e+02,nan
4.988149100000000402e+01,-1.196851130000000012e+02,nan
4.999190300000000065e+01,-1.196851130000000012e+02,nan
5.010231500000000437e+01,-1.196851130000000012e+02,nan
5.021272700000000100e+01,-1.196851130000000012e+02,nan
5.032313900000000473e+01,-1.196851130000000012e+02,nan
5.043355100000000135e+01,-1.196851130000000012e+02,nan
5.054396300000000508e+01,-1.196851130000000012e+02,nan
5.065437500000000171e+01,-1.196851130000000012e+02,nan
5.076478700000000543e+01,-1.196851130000000012e+02,nan
5.087519900000000206e+01,-1.196851130000000012e+02,nan
5.098561100000000579e+01,-1.196851130000000012e+02,nan
5.109602300000000241e+01,-1.196851130000000012e+02,nan
5.120643499999999904e+01,-1.196851130000000012e+02,nan
5.131684700000000277e+01,-1.196851130000000012e+02,nan
5.142725899999999939e+01,-1.196851130000000012e+02,nan
5.153767100000000312e+01,-1.196851130000000012e+02,nan
5.164808299999999974e+01,-1.196851130000000012e+02,nan
5.175849500000000347e+01,-1.196851130000000012e+02,nan
5.186890700000000010e+01,-1.196851130000000012e+02,nan
5.197931900000000383e+01,-1.196851130000000012e+02,nan
5.208973100000000045e+01,-1.196851130000000012e+02,nan
5.220014300000000418e+01,-1.196851130000000012e+02,nan
5.231055500000000080e+01,-1.196851130000000012e+02,nan
5.242096700000000453e+01,-1.196851130000000012e+02,nan
5.253137900000000116e+01,-1.196851130000000012e+02,nan
5.264179100000000489e+01,-1.196851130000000012e+02,nan
5.275220300000000151e+01,-1.196851130000000012e+02,nan
5.286261500000000524e+01,-1.196851130000000012e+02,nan
5.297302700000000186e+01,-1.196851130000000012e+02,nan
5.308343899999999849e+01,-1.196851130000000012e+02,nan
5.319385100000000222e+01,-1.196851130000000012e+02,nan
5.330426300000000595e+01,-1.196851130000000012e+02,nan
5.341467500000000257e+01,-1.196851130000000012e+02,1.578718723988377500e-03
5.352508699999999919e+01,-1.196851130000000012e+02,1.928367863362366683e-03
5.363549900000000292e+01,-1.196851130000000012e+02,2.288150910147085382e-03
5.374591099999999955e+01,-1.196851130000000012e+02,2.647443445036595008e-03
5.385632300000000328e+01,-1.196851130000000012e+02,2.999565830103738829e-03
5.396673499999999990e+01,-1.196851130000000012e+02,3.342829715559526415e-03
5.407714700000000363e+01,-1.196851130000000012e+02,3.679938598286277077e-03
5.418755900000000025e+01,-1.196851130000000012e+02,4.015863369864117356e-03
5.429797100000000398e+01,-1.196851130000000012e+02,4.354918797457563683e-03
5.440838300000000061e+01,-1.196851130000000012e+02,4.698136699380452315e-03
5.451879500000000434e+01,-1.196851130000000012e+02,5.041965681536442548e-03
5.462920700000000096e+01,-1.196851130000000012e+02,5.378794544361946255e-03
5.473961900000000469e+01,-1.196851130000000012e+02,5.698985759300288605e-03
5.485003100000000131e+01,-1.196851130000000012e+02,5.993377498926867088e-03
5.496044300000000504e+01,-1.196851130000000012e+02,6.254948302682173354e-03
5.507085500000000167e+01,-1.196851130000000012e+02,6.478736375295964141e-03
5.518126700000000540e+01,-1.196851130000000012e+02,6.660035547260361073e-03
5.529167900000000202e+01,-1.196851130000000012e+02,6.791906105289819730e-03
5.540209099999999864e+01,-1.196851130000000012e+02,6.863584636063349391e-03
5.551250300000000237e+01,-1.196851130000000012e+02,6.861095019848555306e-03
5.562291500000000610e+01,-1.196851130000000012e+02,6.770328786252061658e-03
5.573332700000000273e+01,-1.196851130000000012e+02,6.581586775843807115e-03
5.584373899999999935e+01,-1.196851130000000012e+02,6.293734754762015521e-03
5.595415100000000308e+01,-1.196851130000000012e+02,5.916187342534053907e-03
5.606456299999999970e+01,-1.196851130000000012e+02,5.467873284642529863e-03
5.617497500000000343e+01,-1.196851130000000012e+02,4.973651150806095850e-03
5.628538700000000006e+01,-1.196851130000000012e+02,4.459655706521291861e-03
5.639579900000000379e+01,-1.196851130000000012e+02,3.949287136436805540e-03
5.650621100000000041e+01,-1.196851130000000012e+02,3.460990452247911155e-03
5.661662300000000414e+01,-1.196851130000000012e+02,3.008016642318392993e-03
5.672703500000000076e+01,-1.196851130000000012e+02,2.599565767330691037e-03
5.683744700000000449e+01,-1.196851130000000012e+02,2.242460026307672560e-03
5.694785900000000112e+01,-1.196851130000000012e+02,1.942788566688814344e-03
5.705827100000000485e+01,-1.196851130000000012e+02,1.707489994339923519e-03
5.716868300000000147e+01,-1.196851130000000012e+02,1.546176418485051534e-03
5.727909499999999809e+01,-1.196851130000000012e+02,1.473384268343283900e-03
5.738950700000000182e+01,-1.196851130000000012e+02,1.510876960853824863e-03
5.749991900000000555e+01,-1.196851130000000012e+02,1.688903140641946719e-03
5.761033100000000218e+01,-1.196851130000000012e+02,2.044841867514547110e-03
5.772074299999999880e+01,-1.196851130000000012e+02,2.617811571612770408e-03
5.783115500000000253e+01,-1.196851130000000012e+02,3.438762911480246903e-03
5.794156700000000626e+01,-1.196851130000000012e+02,4.517207180163300591e-03
5.805197900000000288e+01,-1.196851130000000012e+02,5.827610638552938385e-03
5.816239099999999951e+01,-1.196851130000000012e+02,7.299894622376888222e-03
5.827280300000000324e+01,-1.196851130000000012e+02,8.818632837278538028e-03
5.838321499999999986e+01,-1.196851130000000012e+02,1.023391790228366308e-02
5.849362700000000359e+01,-1.196851130000000012e+02,1.138361118417867413e-02
5.860403900000000021e+01,-1.196851130000000012e+02,1.212273688656397182e-02
5.871445100000000394e+01,-1.196851130000000012e+02,1.235265226199690897e-02
5.882486300000000057e+01,-1.196851130000000012e+02,1.204178005095858130e-02
5.893527500000000430e+01,-1.196851130000000012e+02,1.123177165452483167e-02
5.904568700000000092e+01,-1.196851130000000012e+02,1.002736953725333335e-02
5.915609900000000465e+01,-1.196851130000000012e+02,8.573275301166072976e-03
5.926651100000000127e+01,-1.196851130000000012e+02,7.025026615363665593e-03
5.937692300000000500e+01,-1.196851130000000012e+02,5.521905152279477785e-03
5.948733500000000163e+01,-1.196851130000000012e+02,4.168132631079368190e-03
5.959774699999999825e+01,-1.196851130000000012e+02,3.025115327295976007e-03
5.970815900000000198e+01,-1.196851130000000012e+02,2.113847477238161177e-03
5.981857100000000571e+01,-1.196851130000000012e+02,1.424099755264423553e-03
5.992898300000000233e+01,-1.196851130000000012e+02,9.262513108117759533e-04
4.899819500000000261e+01,-1.195852496666666696e+02,nan
4.910860699999999923e+01,-1.195852496666666696e+02,nan
4.921901900000000296e+01,-1.195852496666666696e+02,nan
4.932943099999999959e+01,-1.195852496666666696e+02,nan
4.943984300000000331e+01,-1.195852496666666696e+02,nan
4.955025499999999994e+01,-1.195852496666666696e+02,nan
4.966066700000000367e+01,-1.195852496666666696e+02,nan
4.977107900000000029e+01,-1.195852496666666696e+02,nan
4.988149100000000402e+01,-1.195852496666666696e+02,nan
4.999190300000000065e+01,-1.195852496666666696e+02,nan
5.010231500000000437e+01,-1.195852496666666696e+02,nan
5.021272700000000100e+01,-1.195852496666666696e+02,nan
5.032313900000000473e+01,-1.195852496666666696e+02,nan
5.043355100000000135e+01,-1.195852496666666696e+02,nan
5.054396300000000508e+01,-1.195852496666666696e+02,nan
5.065437500000000171e+01,-1.195852496666666696e+02,nan
5.076478700000000543e+01,-1.195852496666666696e+02,nan
5.087519900000000206e+01,-1.195852496666666696e+02,nan
5.098561100000000579e+01,-1.195852496666666696e+02,nan
5.109602300000000241e+01,-1.195852496666666696e+02,nan
5.120643499999999904e+01,-1.195852496666666696e+02,nan
5.131684700000000277e+01,-1.195852496666666696e+02,nan
5.142725899999999939e+01,-1.195852496666666696e+02,nan
5.153767100000000312e+01,-1.195852496666666696e+02,nan
